ANO_ENTREGA;COMUNA;DIRECCION;ESTADO;FECHA_ENTR;FECHA_PUBLICACION;INMOBILIARIA;MODALIDAD;N_BANOS;N_DORMITORIOS;MONEDA;REGION;TIPO;PRECIO_DESPLIEGUE;UF;UF_DESDE;UF_HASTA;M2_TOTALES;M2_CONSTRUIDOS;M2_DESDE;M2_HASTA
;PUENTE ALTO;METRO PROTECTORA DE LA INFANCIA;USADA;;01-06-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 14,41;14,41;;;70;65;;
;PUENTE ALTO;AVENIDA TRONCAL SAN FRANCISCO;USADA;;31-05-2019;;ARRIENDO;2;3;UF;RM;DEPARTAMENTOS;UF 14,41;14,41;;;68;68;;
;SANTIAGO;MANUEL ANTONIO TOCORNAL;USADA;;30-05-2019;;ARRIENDO;1;1;UF;RM;DEPARTAMENTOS;UF 14,41;14,41;;;40;40;;
;SANTIAGO;SANTO DOMINGO 755 - DEPARTAMENTO 2009;USADA;;26-05-2019;;ARRIENDO;1;1;UF;RM;DEPARTAMENTOS;UF 14,41;14,41;;;34;32;;
;SANTIAGO;CALLE ROSAL;USADA;;27-05-2019;;ARRIENDO;1;1;UF;RM;DEPARTAMENTOS;UF 14,41;14,41;;;42;42;;
;PROVIDENCIA;ENTRE LOS LEONES;USADA;;27-05-2019;;ARRIENDO;1;1;UF;RM;DEPARTAMENTOS;UF 14,41;14,41;;;40;40;;
;LAS CONDES;AMOBLADO SAN PASCUAL 141;USADA;;23-05-2019;;ARRIENDO;1;1;UF;RM;DEPARTAMENTOS;UF 14,41;14,41;;;30;30;;
;INDEPENDENCIA;GENERAL SAAVEDRA 1261 - DEPARTAMENTO 1505;USADA;;22-05-2019;;ARRIENDO;2;3;UF;RM;DEPARTAMENTOS;UF 14,42;14,42;;;73,90;73,90;;
;PUDAHUEL;AVENIDA LOS PAJARITOS 7179 - DEPARTAMENTO 1102;USADA;;20-05-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 14,42;14,42;;;65;60;;
;ESTACION CENTRAL;AVENIDA ECUADOR 4578 - DEPARTAMENTO 15 PISO;USADA;;21-05-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 14,42;14,42;;;55;55;;
;SANTIAGO;FRAY CAMILO HENRIQUEZ 686 - DEPARTAMENTO 1316;USADA;;20-05-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 14,42;14,42;;;55;54;;
;QUINTA NORMAL;SAN PABLO 4025;USADA;;28-04-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 14,43;14,43;;;51,71;48,71;;
;SAN MIGUEL;AV. LAZO/ GAUS;USADA;;16-05-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 14,43;14,43;;;54;48;;
;PUENTE ALTO;AVENIDA CONCHA Y TORO 2940;USADA;;22-04-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 14,48;14,48;;;60;60;;
;SANTIAGO;CARMEN 77;USADA;;31-05-2019;;ARRIENDO;1;1;UF;RM;DEPARTAMENTOS;UF 14,56;14,56;;;60;60;;
;LAS CONDES;CARLOS MARTEL;USADA;;24-05-2019;;ARRIENDO;1;1;UF;RM;DEPARTAMENTOS;UF 14,73;14,73;;;40;40;;
;LAS CONDES;LEONARDO DA VINCI;USADA;;14-06-2019;;ARRIENDO;1;1;UF;RM;DEPARTAMENTOS;UF 14,73;14,73;;;52;52;;
;MACUL;PREMIO NOBEL;USADA;;16-06-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 14,73;14,73;;;65;60;;
;SANTIAGO;CONDOR 773;USADA;;15-06-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 14,74;14,74;;;55;55;;
;SANTIAGO;METRO SANTA LUCIA;USADA;;14-06-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 14,74;14,74;;;53;53;;
;LA FLORIDA;AVENIDA VICUNA MACKENNA 6839;USADA;;08-06-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 14,75;14,75;;;74;68;;
;NUNOA;¡OPORTUNIDAD! METRO MONSENOR EYZAGUIRRE;USADA;;01-06-2019;;ARRIENDO;1;1;UF;RM;DEPARTAMENTOS;UF 14,76;14,76;;;43;40;;
;NUNOA;AVENIDA SUCRE 1687;USADA;;06-06-2019;;ARRIENDO;1;1;UF;RM;DEPARTAMENTOS;UF 14,76;14,76;;;40;45;;
;PROVIDENCIA;FRANCISCO BILBAO CON SEMIRARIO;USADA;;31-05-2019;;ARRIENDO;1;2;UF;RM;DEPARTAMENTOS;UF 14,77;14,77;;;68;68;;
;NUNOA;FRANCISCO DE VILLAGRA 127;USADA;;28-05-2019;;ARRIENDO;1;2;UF;RM;DEPARTAMENTOS;UF 14,77;14,77;;;43;42;;
;PROVIDENCIA;DOCTOR ROBERTO DEL RIO 1565 - DEPARTAMENTO 604;USADA;;21-05-2019;;ARRIENDO;1;1;UF;RM;DEPARTAMENTOS;UF 14,78;14,78;;;38;38;;
;SAN MIGUEL;TERESA VIAL;USADA;;10-05-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 14,80;14,80;;;65;60;;
;PROVIDENCIA;COSTANERA ANDRES BELLO 1555 - DEPARTAMENTO 1002;USADA;;24-04-2019;;ARRIENDO;1;1;UF;RM;DEPARTAMENTOS;UF 14,84;14,84;;;45;38;;
;LAS CONDES;CARLOS MARTEL 5655 - DEPARTAMENTO 22;USADA;;06-06-2019;;ARRIENDO;1;1;UF;RM;DEPARTAMENTOS;UF 14,91;14,91;;;40;40;;
;SAN MIGUEL;SAN NICOLAS 1171 - SAN NICOLAS;USADA;;05-06-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 14,94;14,94;;;53;53;;
;LAS CONDES;AV. APOQUINDO CON LA GLORIA;USADA;;16-06-2019;;ARRIENDO;1;1;UF;RM;DEPARTAMENTOS;UF 15,00;15,00;;;55;46;;
;SANTIAGO;PORTUGAL 810;USADA;;13-06-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 15,00;15,00;;;55;52;;
;LAS CONDES;CALLE SAN JOSE DE LA SIERRA 93 - DEPARTAMENTO 103;USADA;;17-06-2019;;ARRIENDO;1;1;UF;RM;DEPARTAMENTOS;UF 15,00;15,00;;;58;58;;
;LAS CONDES;MALL SPORTS;USADA;;17-06-2019;;ARRIENDO;1;1;UF;RM;DEPARTAMENTOS;UF 15,00;15,00;;;60;58;;
;NUNOA;MUJICA 55;USADA;;05-06-2019;;ARRIENDO;1;1;UF;RM;DEPARTAMENTOS;UF 15,00;15,00;;;44;44;;
;NUNOA;A CUADRA DE IRARRAZAVAL Y METRO;USADA;;23-05-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 15,00;15,00;;;54;50;;
;LA FLORIDA;AVENIDA VICUNA MACKENNA ORIENTE 6101;USADA;;11-06-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 15,04;15,04;;;74;68;;
;SANTIAGO;ARGOMEDO 321;USADA;;18-06-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 15,09;15,09;;;60;57;;
;SANTIAGO;TARAPACA 1324;USADA;;14-06-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 15,10;15,10;;;45;40;;
;PROVIDENCIA;METRO PEDRO DE VALDIVIA;USADA;;04-06-2019;;ARRIENDO;1;1;UF;RM;DEPARTAMENTOS;UF 15,11;15,11;;;39;35;;
;NUNOA;JOSE DOMINGO CANAS / METRO NUNOA;USADA;;12-06-2019;;ARRIENDO;1;1;UF;RM;DEPARTAMENTOS;UF 15,11;15,11;;;38;38;;
;RECOLETA;AV. PERU CON MAESTRA LIDIA TORRES;USADA;;11-06-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 15,11;15,11;;;62;60;;
;MACUL;JOSE MIGUEL CARRERA 1992;USADA;;11-06-2019;;ARRIENDO;1;3;UF;RM;DEPARTAMENTOS;UF 15,11;15,11;;;77;77;;
;SAN MIGUEL;VARAS MENA 711 - DEPARTAMENTO 1106;USADA;;09-06-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 15,12;15,12;;;70;78;;
;NUNOA;TOBALABA 5151;USADA;;07-06-2019;;ARRIENDO;1;1;UF;RM;DEPARTAMENTOS;UF 15,12;15,12;;;45;45;;
;PROVIDENCIA;AVENIDA MANUEL MONTT 111;USADA;;04-06-2019;;ARRIENDO;1;1;UF;RM;DEPARTAMENTOS;UF 15,12;15,12;;;44;40;;
;SANTIAGO;PADRE MIGUEL DE OLIVARES 1444;USADA;;03-06-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 15,12;15,12;;;50;48;;
;PROVIDENCIA;SUECIA /CARLOS ACTUNEZ;USADA;;31-05-2019;;ARRIENDO;2;1;UF;RM;DEPARTAMENTOS;UF 15,13;15,13;;;55;50;;
;SANTIAGO;ELEUTERIO RAMIREZ 710;USADA;;26-05-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 15,13;15,13;;;54;54;;
;SANTIAGO;CLAUDIO GAY 1728;USADA;;28-05-2019;;ARRIENDO;1;2;UF;RM;DEPARTAMENTOS;UF 15,13;15,13;;;55;50;;
;LA FLORIDA;METRO VICENTE VALDES;USADA;;28-05-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 15,13;15,13;;;63;45;;
;LA FLORIDA;GARCIA HURTADO DE MENDOZA 8608;USADA;;27-05-2019;;ARRIENDO;2;3;UF;RM;DEPARTAMENTOS;UF 15,13;15,13;;;67;67;;
;LA FLORIDA;VICUNA MACKENNA 7320;USADA;;27-05-2019;;ARRIENDO;2;3;UF;RM;DEPARTAMENTOS;UF 15,13;15,13;;;69;69;;
;MACUL;LA AGUADA 6400;USADA;;26-05-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 15,14;15,14;;;64;64;;
;SANTIAGO;CALLE SAN IGNACIO DE LOYOLA 425;USADA;;19-05-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 15,14;15,14;;;50;50;;
;NUNOA;METRO MONSENOR EYZAGUIRRE;USADA;;23-04-2019;;ARRIENDO;1;1;UF;RM;DEPARTAMENTOS;UF 15,14;15,14;;;46;46;;
;SANTIAGO;METRO SANTA ISABEL;USADA;;22-04-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 15,20;15,20;;;56;50;;
;SANTIAGO;BLANCO ENCALADA 2051;USADA;;29-05-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 15,29;15,29;;;65;60;;
;MACUL;AVENIDA MACUL 2470;USADA;;04-06-2019;;ARRIENDO;2;3;UF;RM;DEPARTAMENTOS;UF 15,45;15,45;;;80;80;;
;SAN JOAQUIN;FRENTE METRO RODRIGO DE ARAYA;USADA;;18-06-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 15,45;15,45;;;50;50;;
;LA FLORIDA;CALLE NUEVA 141;USADA;;17-06-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 15,45;15,45;;;55;55;;
;SANTIAGO;SERRANO 611 - DEPARTAMENTO 2302;USADA;;15-06-2019;;ARRIENDO;1;2;UF;RM;DEPARTAMENTOS;UF 15,46;15,46;;;60;60;;
;SANTIAGO;AVENIDA LIBERTADOR BERNARDO O'HIGGINS 268 - DEPARTAMENTO 133;USADA;;11-06-2019;;ARRIENDO;1;2;UF;RM;DEPARTAMENTOS;UF 15,47;15,47;;;78;78;;
;SANTIAGO;SAN ISIDRO 337;USADA;;05-06-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 15,48;15,48;;;56;47;;
;SANTIAGO;LIRA 399;USADA;;06-06-2019;;ARRIENDO;2;3;UF;RM;DEPARTAMENTOS;UF 15,48;15,48;;;66;63;;
;LAS CONDES;LOS MILITARES ENTRE FLOR DE AZUCENA Y WARREN SMITH;USADA;;06-06-2019;;ARRIENDO;1;1;UF;RM;DEPARTAMENTOS;UF 15,48;15,48;;;55;50;;
;PROVIDENCIA;VALENZUELA CASTILLO 1520;USADA;;30-05-2019;;ARRIENDO;1;1;UF;RM;DEPARTAMENTOS;UF 15,48;15,48;;;55;55;;
;PROVIDENCIA;AV. RICARDO LYON 920;USADA;;05-06-2019;;ARRIENDO;1;1;UF;RM;DEPARTAMENTOS;UF 15,48;15,48;;;52;46;;
;SAN MIGUEL;ALCALDE PEDRO ALARCON 844;USADA;;31-05-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 15,49;15,49;;;53;51;;
;LA REINA;PRINCIPE DE GALES CON MONSENOR EDWARDS;USADA;;28-05-2019;;ARRIENDO;1;3;UF;RM;DEPARTAMENTOS;UF 15,49;15,49;;;72;70;;
;PROVIDENCIA;EDUARDO DE LA BARRA 1444;USADA;;27-05-2019;;ARRIENDO;1;1;UF;RM;DEPARTAMENTOS;UF 15,49;15,49;;;47;39;;
;SANTIAGO;2 HABITACIONES CON ESTACIONAMIENTO Y BODEGA;USADA;;06-05-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 15,53;15,53;;;60;58;;
;SAN MIGUEL;OCTAVA AVENIDA 1358 - DEPARTAMENTO 1102;USADA;;01-05-2019;;ARRIENDO;1;2;UF;RM;DEPARTAMENTOS;UF 15,54;15,54;;;51,16;44,56;;
;LA FLORIDA;AVENIDA VICUNA MACKENNA PONIENTE 6299;USADA;;02-06-2019;;ARRIENDO;2;3;UF;RM;DEPARTAMENTOS;UF 15,67;15,67;;;74;74;;
;SANTIAGO;CATEDRAL ESQ CUMMING;USADA;;26-05-2019;;ARRIENDO;1;3;UF;RM;DEPARTAMENTOS;UF 15,67;15,67;;;60;60;;
;LAS CONDES;ESCANDINAVIA 435;USADA;;19-06-2019;;ARRIENDO;1;1;UF;RM;DEPARTAMENTOS;UF 15,80;15,80;;;44;44;;
;NUNOA;AUGUSTO VILLANUEVA 20;USADA;;13-06-2019;;ARRIENDO;1;1;UF;RM;DEPARTAMENTOS;UF 15,82;15,82;;;45;45;;
;MAIPU;EL DESCANSO 1736;USADA;;26-05-2019;;ARRIENDO;2;3;UF;RM;DEPARTAMENTOS;UF 15,86;15,86;;;78;78;;
;LAS CONDES;WARREN SMITH 78;USADA;;04-06-2019;;ARRIENDO;1;1;UF;RM;DEPARTAMENTOS;UF 15,99;15,99;;;48;48;;
;PROVIDENCIA;EDUARDO DE LA BARRA 1444;USADA;;06-05-2019;;ARRIENDO;1;1;UF;RM;DEPARTAMENTOS;UF 16,00;16,00;;;47;39;;
;SANTIAGO;ARGOMEDO 327 - DEPARTAMENTO 713;USADA;;18-06-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 16,17;16,17;;;56,32;52,88;;
;NUNOA;PLAZA NUNOA;USADA;;18-06-2019;;ARRIENDO;1;1;UF;RM;DEPARTAMENTOS;UF 16,17;16,17;;;45;45;;
;LAS CONDES;METRO MANQUEHUE / ROSARIO NORTE;USADA;;17-06-2019;;ARRIENDO;1;1;UF;RM;DEPARTAMENTOS;UF 16,17;16,17;;;44;40;;
;LA REINA;LARRAIN CON TOBALABA;USADA;;14-06-2019;;ARRIENDO;2;3;UF;RM;DEPARTAMENTOS;UF 16,17;16,17;;;70;67;;
;MACUL;EZEQUIEL FERNANDEZ - EXEQUIEL FERNANDEZ;USADA;;18-06-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 16,17;16,17;;;55;55;;
;ESTACION CENTRAL;VILLA PORTALES;USADA;;12-06-2019;;ARRIENDO;2;3;UF;RM;DEPARTAMENTOS;UF 16,17;16,17;;;92;92;;
;SANTIAGO;AVENIDA VICUNA MACKENNA 601 - DEPARTAMENTO 810;USADA;;17-05-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 16,17;16,17;;;50;50;;
;LA REINA;AV. LARRAIN A DOS CUADRAS METRO PLAZA EGANA CON GASTOS COMUNES;USADA;;02-06-2019;;ARRIENDO;1;2;UF;RM;DEPARTAMENTOS;UF 16,17;16,17;;;50;47;;
;LAS CONDES;METRO ESCUELA MILITAR;USADA;;17-06-2019;;ARRIENDO;1;1;UF;RM;DEPARTAMENTOS;UF 16,17;16,17;;;45;45;;
;SAN MIGUEL;OCTAVA AVENIDA 1563;USADA;;14-06-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 16,17;16,17;;;60;60;;
;PROVIDENCIA;CERCANO A METRO PEDRO DE VALDIVIA Y CLINICA INDISA;USADA;;02-06-2019;;ARRIENDO;1;1;UF;RM;DEPARTAMENTOS;UF 16,17;16,17;;;40;40;;
;SANTIAGO;GENERAL JOFRE / LIRA;USADA;;16-06-2019;;ARRIENDO;1;1;UF;RM;DEPARTAMENTOS;UF 16,17;16,17;;;60;60;;
;SANTIAGO;PADRE ORELLANA 1656;USADA;;16-06-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 16,17;16,17;;;53;53;;
;SAN JOAQUIN;METRO SAN JOAQUIN (LINEA 5);USADA;;16-06-2019;;ARRIENDO;2;3;UF;RM;DEPARTAMENTOS;UF 16,17;16,17;;;71;68;;
;MACUL;GREGORIO DE LA FUENTE ROJAS 3100;USADA;;15-06-2019;;ARRIENDO;2;3;UF;RM;DEPARTAMENTOS;UF 16,18;16,18;;;79;72;;
;SANTIAGO;MARIN 574;USADA;;14-06-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 16,18;16,18;;;57;55;;
;SANTIAGO;CARMEN 644;USADA;;13-06-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 16,18;16,18;;;55;55;;
;MACUL;AVENIDA MACUL 2323 - DEPARTAMENTO 210;USADA;;12-06-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 16,18;16,18;;;69;66,40;;
;LAS CONDES;LAS VERBENAS 8485;USADA;;12-06-2019;;ARRIENDO;1;1;UF;RM;DEPARTAMENTOS;UF 16,19;16,19;;;50;45;;
;PROVIDENCIA;AV. LOS LEONES;USADA;;11-06-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 16,19;16,19;;;83;75;;
;SANTIAGO;MATURANA 164;USADA;;11-06-2019;;ARRIENDO;2;3;UF;RM;DEPARTAMENTOS;UF 16,19;16,19;;;75;70;;
;INDEPENDENCIA;BEZANILLA 1410;USADA;;30-05-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 16,20;16,20;;;63;63;;
;SAN MIGUEL;GRAN AVENIDA JOSE MIGUEL CARRERA 5972 - DEPARTAMENTO 238;USADA;;06-06-2019;;ARRIENDO;2;3;UF;RM;DEPARTAMENTOS;UF 16,20;16,20;;;62;62;;
;PUDAHUEL;METRO LAGUNA SUR;USADA;;05-06-2019;;ARRIENDO;2;3;UF;RM;DEPARTAMENTOS;UF 16,20;16,20;;;67;65;;
;SANTIAGO;METRO SANTA ISABEL;USADA;;03-06-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 16,20;16,20;;;64;64;;
;SANTIAGO;PADRE ALONSO DE OVALLE 791;USADA;;03-06-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 16,20;16,20;;;59;56;;
;LAS CONDES;METRO ESCUELA MILITAR - AVENIDA APOQUINDO;USADA;;30-05-2019;;ARRIENDO;1;1;UF;RM;DEPARTAMENTOS;UF 16,21;16,21;;;45;40;;
;SANTIAGO;CONDOR 1358;USADA;;26-05-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 16,21;16,21;;;68;62;;
;SANTIAGO;FRAY CAMILO HENRIQUEZ 650;USADA;;27-05-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 16,22;16,22;;;55,82;46,34;;
;LAS CONDES;LOS TRIGALES 7435;USADA;;23-05-2019;;ARRIENDO;1;1;UF;RM;DEPARTAMENTOS;UF 16,22;16,22;;;50;50;;
;RECOLETA;MAESTRA LIDIA TORRES 45 - DEPARTAMENTO 304;USADA;;26-05-2019;;ARRIENDO;2;3;UF;RM;DEPARTAMENTOS;UF 16,22;16,22;;;62;62;;
;SAN MIGUEL;METRO SAN MIGUEL;USADA;;26-05-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 16,22;16,22;;;80;80;;
;NUNOA;JOSE PEDRO ALESSANDRI 61;USADA;;23-05-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 16,22;16,22;;;58;50;;
;SANTIAGO;METRO MONEDA;USADA;;24-05-2019;;ARRIENDO;1;2;UF;RM;DEPARTAMENTOS;UF 16,22;16,22;;;42;42;;
;SANTIAGO;DEPARTAMENTO METRO SANTA ISABEL;USADA;;23-05-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 16,22;16,22;;;65;65;;
;LAS CONDES;HAMLET 4340;USADA;;23-05-2019;;ARRIENDO;1;1;UF;RM;DEPARTAMENTOS;UF 16,22;16,22;;;45;37;;
;NUNOA;AVENIDA GRECIA 3348 - DEPARTAMENTO 1314;USADA;;20-05-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 16,23;16,23;;;60;65;;
;LAS CONDES;METRO ESCUELA MILITAR;USADA;;19-05-2019;;ARRIENDO;1;1;UF;RM;DEPARTAMENTOS;UF 16,23;16,23;;;45;45;;
;NUNOA;IRARRAZAVAL 2150;USADA;;02-04-2019;;ARRIENDO;1;1;UF;RM;DEPARTAMENTOS;UF 16,24;16,24;;;46;42;;
;NUNOA;MUJICA 99;USADA;;23-04-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 16,25;16,25;;;48;45;;
;SAN MIGUEL;AVENIDA CENTENARIO 1000;USADA;;27-04-2019;;ARRIENDO;2;3;UF;RM;DEPARTAMENTOS;UF 16,27;16,27;;;82;70;;
;LO BARNECHEA;MONSENOR ESCRIVA DE BALAGUER ALTURA 14.000;USADA;;07-06-2019;;ARRIENDO;1;2;UF;RM;DEPARTAMENTOS;UF 16,38;16,38;;;65;60;;
;PROVIDENCIA;AVENIDA EL CERRO 1731;USADA;;06-06-2019;;ARRIENDO;1;1;UF;RM;DEPARTAMENTOS;UF 16,50;16,50;;;40;38;;
;SANTIAGO;SAN PABLO 1391 - DEPARTAMENTO 204;USADA;;07-06-2019;;ARRIENDO;1;2;UF;RM;DEPARTAMENTOS;UF 16,52;16,52;;;63;57;;
;SANTIAGO;ELEUTERIO RAMIREZ 780 - DEPARTAMENTO 918;USADA;;16-06-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 16,53;16,53;;;55;50;;
;PROVIDENCIA;SILVINA HURTADO;USADA;;28-05-2019;;ARRIENDO;1;2;UF;RM;DEPARTAMENTOS;UF 16,53;16,53;;;55;55;;
;SANTIAGO;AVENIDA ESPANA 683 - CASA DEPTO 311;USADA;;23-05-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 16,58;16,58;;;65;65;;
;SAN MIGUEL;GRAN AVENIDA JOSE MIGUEL CARRERA 4310 - DEPARTAMENTO 1118;USADA;;20-05-2019;;ARRIENDO;2;3;UF;RM;DEPARTAMENTOS;UF 16,59;16,59;;;94;89;;
;SAN JOAQUIN;A 8 MINUTOS DE LA ESTACION METRO NUBLE. ESQ. VICUNA MACKENNA - CELIA SOLAR;USADA;;06-06-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 16,70;16,70;;;65;60;;
;RECOLETA;PURISIMA 66 - DEPARTAMENTO 11;USADA;;13-06-2019;;ARRIENDO;2;3;UF;RM;DEPARTAMENTOS;UF 16,72;16,72;;;71;71;;
;LAS CONDES;AVENIDA AMERICO VESPUCIO SUR 840 - DEPARTAMENTO 905;USADA;;22-05-2019;;ARRIENDO;1;1;UF;RM;DEPARTAMENTOS;UF 16,76;16,76;;;50;45;;
;LAS CONDES;LOS TRIGALES 7435 - DEPARTAMENTO 1003;USADA;;30-05-2019;;ARRIENDO;1;1;UF;RM;DEPARTAMENTOS;UF 16,90;16,90;;;37;37;;
;LAS CONDES;LOS TRIGALES - LOS TRIGALES;USADA;;14-06-2019;;ARRIENDO;1;1;UF;RM;DEPARTAMENTOS;UF 16,90;16,90;;;55;54,63;;
;LAS CONDES;GENERAL CAROL URZUA 7039;USADA;;01-05-2019;;ARRIENDO;1;1;UF;RM;DEPARTAMENTOS;UF 16,90;16,90;;;43,30;34,20;;
;MACUL;METRO LAS TORRES;USADA;;11-06-2019;;ARRIENDO;2;3;UF;RM;DEPARTAMENTOS;UF 16,91;16,91;;;80;79,50;;
;ESTACION CENTRAL;CONDOMINIO CORONEL SOUPER 4158 - CORONEL SOUPER;USADA;;31-05-2019;;ARRIENDO;2;3;UF;RM;DEPARTAMENTOS;UF 16,93;16,93;;;78;75;;
;LA FLORIDA;PERPETUA FREIRE;USADA;;29-05-2019;;ARRIENDO;2;3;UF;RM;DEPARTAMENTOS;UF 16,93;16,93;;;60;60;;
;SANTIAGO;EYZAGUIRRE 1133;USADA;;21-05-2019;;ARRIENDO;2;3;UF;RM;DEPARTAMENTOS;UF 16,95;16,95;;;45;42;;
;PROVIDENCIA;ENTRE METRO MANUEL MONTT Y METRO SALVADOR;USADA;;06-05-2019;;ARRIENDO;1;1;UF;RM;DEPARTAMENTOS;UF 17,00;17,00;;;50;50;;
;NUNOA;HERNAN CORTES 3211 - DEPARTAMENTO 107;USADA;;16-06-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 17,00;17,00;;;61,34;58,34;;
;MACUL;VICUNA MACKENNA 3756;USADA;;24-04-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 17,01;17,01;;;61;61;;
;SAN MIGUEL;DEPARTAMENTO NUEVO QUINTA AVENIDA;USADA;;06-06-2019;;ARRIENDO;2;3;UF;RM;DEPARTAMENTOS;UF 17,09;17,09;;;76;70;;
;NUNOA;MUJICA 55;USADA;;22-05-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 17,12;17,12;;;67,20;61,65;;
;PROVIDENCIA;RAMON CARNICER 17;USADA;;16-06-2019;;ARRIENDO;1;2;UF;RM;DEPARTAMENTOS;UF 17,25;17,25;;;58;58;;
;PROVIDENCIA;SAN PIO X 2000;USADA;;14-06-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 17,26;17,26;;;87;82;;
;NUNOA;BROWN NORTE 800;USADA;;12-06-2019;;ARRIENDO;3;4;UF;RM;DEPARTAMENTOS;UF 17,26;17,26;;;120;110;;
;NUNOA;DIAGONAL ORIENTE 5670;USADA;;05-06-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 17,28;17,28;;;80;80;;
;PROVIDENCIA;DIEGO DE ALMAGRO 2305 - DEPARTAMENTO 606;USADA;;30-05-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 17,29;17,29;;;65;61;;
;SAN MIGUEL;GRAN AVENIDA JOSE MIGUEL CARRERA 4310;USADA;;28-05-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 17,29;17,29;;;74;70;;
;LAS CONDES;AVENIDA AMERICO VESPUCIO SUR;USADA;;27-05-2019;;ARRIENDO;1;1;UF;RM;DEPARTAMENTOS;UF 17,30;17,30;;;45;38;;
